370	1.870021617
391.3	1.851625586
412.6	1.837470771
433.9	1.82623238
455.2	1.817094694
476.5	1.809524234
497.8	1.803155582
519.1	1.797729118
540.4	1.793054864
561.7	1.788990366
583	1.785426603
604.3	1.782278668
625.6	1.779479439
646.9	1.776975149
668.2	1.774722227
689.5	1.772685003
710.8	1.770834005
732.1	1.769144677
753.4	1.767596405
774.7	1.766171768
796	1.764855947
817.3	1.763636264
838.6	1.762501815
859.9	1.761443175
881.2	1.76045216
902.5	1.759521632
923.8	1.758645341
945.1	1.757817793
966.4	1.75703414
987.7	1.756290095
1009	1.755581846
1030	1.754915312
1052	1.754247658
1073	1.753636879
1094	1.753049635
1116	1.752457385
1137	1.751911996
1158	1.751384345
1179	1.750872876
1201	1.750352871
1222	1.749870266
1243	1.749399915
1265	1.748919145
1286	1.748470643
1307	1.748031403
1329	1.747580284
1350	1.74715751
1371	1.746741683
1392	1.746332162
1414	1.745909253
1435	1.745510832
1456	1.745117034
1478	1.744708929
1499	1.744323158
1520	1.74394067
1542	1.743543074
1563	1.743166146
1584	1.742791417
1605	1.742418578
1627	1.742029694
1648	1.741659836
1669	1.741291039
1691	1.740905555
1712	1.740538195
1733	1.740171207
1755	1.739786926
1776	1.739420091
1797	1.739053054
1818	1.738685646
1840	1.738300173
1861	1.73793152
1882	1.737562037
1904	1.737173922
1925	1.736802322
1946	1.736429499
1968	1.736037483
1989	1.735661795
2010	1.735284543
2031	1.734905627
2053	1.734506774
2074	1.734124148
2095	1.733739573
2117	1.733334501
2138	1.732945672
2159	1.732554642
2181	1.73214255
2202	1.731746782
2223	1.731348591
2244	1.730947908
2266	1.730525402
2287	1.730119415
2308	1.729710742
2330	1.729279662
2351	1.728865305
2372	1.728448085
2394	1.728007867
2415	1.727584616
2436	1.727158339
2457	1.726728986
2479	1.726275834
2500	1.725840028
