191.07064	1.25969
216.74811	1.57892
231.09729	1.75287
257.15238	1.97078
280.18658	2.21928
303.22079	2.49454
331.91915	2.75642
366.28165	2.82906
389.31586	2.91507
412.35007	3.09093
435.00666	3.38149
463.70502	3.78673
486.73923	4.01993
515.43758	4.20918
549.80009	4.26652
581.51932	4.23785
624.56686	4.12125
656.2861	4.0639
667.61439	4.03523
687.62772	4.12125
701.9769	4.20918
716.32608	4.25314
736.71701	4.1805
782.40782	4.00464
796.757	4.23785
822.81208	4.1805
857.17459	4.0639
903.243	3.99126
980.65304	3.88995
1092.8032	3.81731
1210.23989	3.71409
1339.3825	3.64145
1491.55931	3.55543
1681.1195	3.43883
