300	1.679419071
310	1.740141215
320	1.781554261
330	1.816251273
340	1.857525737
350	1.895968733
360	1.941169403
370	1.99326522
380	2.046321345
390	2.090129064
400	2.14224644
410	2.193481406
420	2.251163803
430	2.306769228
440	2.361946782
450	2.413637347
460	2.464134299
470	2.50896784
480	2.549587906
490	2.577676166
500	2.600958825
510	2.610628188
520	2.613856957
530	2.60358516
540	2.584135179
550	2.56420404
560	2.566649101
570	2.633707115
580	2.774526337
590	2.953105649
600	3.124794481
610	3.28082796
620	3.422223479
630	3.546563885
640	3.666809315
650	3.775693898
660	3.879628119
670	3.981770445
680	4.082308744
690	4.175083635
700	4.27062629
710	4.365353818
720	4.453675754
730	4.541494304
740	4.632837662
750	4.718605321
760	4.806908667
770	4.890330992
780	4.985764803
790	5.058785587
800	5.141307607
810	5.225721003
820	5.314412207
830	5.399044187
840	5.471682183
850	5.558363688
860	5.64355183
870	5.718126756
880	5.799390531
890	5.87326682
900	5.957887752
910	6.04212088
920	6.114742596
930	6.194384247
940	6.272201563
950	6.352367739
960	6.433641449
970	6.506983372
980	6.588429772
990	6.665250695
1000	6.744939326
1010	6.819402641
1020	6.894769679
1030	6.97753838
1040	7.048669327
1050	7.128558991
1060	7.21443969
1070	7.290911502
1080	7.368255709
1090	7.447140621
1100	7.525831613
1110	7.605285307
1120	7.67574732
1130	7.744914539
1140	7.827905937
1150	7.904898403
1160	7.984812024
1170	8.061453921
1180	8.142031558
1190	8.211088802
1200	8.276924437
1210	8.369911115
1220	8.444530783
1230	8.511723656
1240	8.594668572
1250	8.661747292
1260	8.740887468
1270	8.812170586
1280	8.885620977
1290	8.96290307
1300	9.049122305
1310	9.118823933
1320	9.199486005
1330	9.262861977
1340	9.342156608
1350	9.420006871
1360	9.497236272
1370	9.563627476
1380	9.624262035
1390	9.719012382
1400	9.787537482
1410	9.863240628
1420	9.953638953
1430	10.01843534
1440	10.07430316
1450	10.15732549
1460	10.25088368
1470	10.3234775
1480	10.3863397
1490	10.47246554
1500	10.53438648
1510	10.60679857
1520	10.67597454
1530	10.74925464
1540	10.8263373
1550	10.92097821
1560	10.97767142
1570	11.04885029
1580	11.16839394
1590	11.20544244
1600	11.29087061
1610	11.36334128
1620	11.4432228
1630	11.53045706
1640	11.58753257
1650	11.65025288
1660	11.72164872
1670	11.80081631
1680	11.89332074
1690	11.92047039
1700	12.02603352
