112.34449877303996, 1.5512463683171356
390.4554874249261, 1.5513888968412486
689.9596290500344, 1.5515424037433072
968.070617701921, 1.5516849594671567
1267.5747593270294, 1.551838495664034
1545.6857479789155, 1.5519810785928108
1845.1898896040243, 1.5521346440900974
2144.694031229132, 1.5522882247823906
2415.6739688899447, 1.552427191836541
2609.2310672190965, 1.5525264616348817
2797.185196912404, 1.5526228639086217
3064.5996090776794, 1.5527600319321624
3342.7105977295655, 1.552902699531696
4333.926685488852, 1.5534112881132751
4572.816893689833, 1.5535338865276835
4840.231305855108, 1.553671135036431
5139.735447480216, 1.5538248677615027
5417.846436132102, 1.5539676331981576
5717.35057775721, 1.5541213952611437
5995.461566409098, 1.5542641879427466
6316.358861007428, 1.5544289650319887
6582.2451908174735, 1.55456550785382
6787.008226418313, 1.5546706696962678
6991.771262019152, 1.5547758386526087
7225.567862369364, 1.5548959283241977
7514.375427507861, 1.5550442871953292
7792.486416159747, 1.5551871646722477
8091.990557784857, 1.555341047405492
8391.494699409965, 1.555494945365132
8662.474637070776, 1.5556341994977425
8856.031735399927, 1.5557336743678607
9043.985865093236, 1.5558302757896394
9311.400277258512, 1.5559677271751984
9589.511265910398, 1.556110689497787
10541.506573218778, 1.5566001599708048
10808.920985384053, 1.5567376793725536
11087.03197403594, 1.556880712438354
11386.536115661049, 1.5570347627448426
11664.647104312935, 1.5571778231066646
11964.151245938043, 1.5573319028116737
12242.262234589929, 1.5574749904747265
12563.15952918826, 1.5576401079608586
12829.045858998305, 1.557776932853165
13033.808894599144, 1.5578823119391885
13238.571930199983, 1.5579876981538012
13472.368530550195, 1.5581080359069097
13761.176095688694, 1.5582567012581383
14039.287084340578, 1.558399873891677
14338.79122596569, 1.5585540745162252
14638.295367590797, 1.558708290398624
14909.275305251607, 1.5588478322027417
15102.832403580758, 1.5589475125682755
15290.786533274068, 1.5590443135494931
15558.200945439343, 1.5591820488824404
15836.311934091229, 1.5593253065369235
16135.816075716337, 1.5594795987312249
16413.92706436822, 1.5596228837245896
16734.824358966554, 1.5597882289220724
17055.721653564884, 1.5599535916488148
17333.83264221677, 1.5600969201926511
17633.336783841878, 1.560251288736617
17911.447772493764, 1.5603946446328631
18210.951914118872, 1.560549042636081
18489.06290277076, 1.560692425889957
18809.960197369088, 1.5608578844761716
19075.846527179136, 1.560994992021655
19280.609562779973, 1.5611005888000367
19485.372598380814, 1.5612061927217338
19719.169198731026, 1.5613267790688492
19972.321508914152, 1.5615169320309972
