300	5.72E-06
328.8769028	4.76E-06
351.3421392	4.32E-06
373.8066711	3.58E-06
396.2715552	2.99E-06
418.7343254	1.52E-06
441.2006189	1.52E-06
463.6669123	1.52E-06
486.1332057	1.52E-06
508.5994991	1.52E-06
531.0657925	1.52E-06
553.532086	1.52E-06
575.9983794	1.52E-06
598.4646728	1.52E-06
620.9309662	1.52E-06
643.3972596	1.52E-06
665.863553	1.52E-06
688.3298465	1.52E-06
710.7961399	1.52E-06
733.2624333	1.52E-06
755.7287267	1.52E-06
778.1950201	1.52E-06
800.6613136	1.52E-06
823.127607	1.52E-06
845.5939004	1.52E-06
868.0601938	1.52E-06
890.5264872	1.52E-06
912.9927807	1.52E-06
935.4590741	1.52E-06
957.9253675	1.52E-06
980.3916609	1.52E-06
1002.857954	1.52E-06
1025.324248	1.52E-06
1047.790541	1.52E-06
1070.256835	1.52E-06
1092.723128	1.52E-06
1115.189421	1.52E-06
1137.655715	1.52E-06
1160.122008	1.52E-06
1182.588302	1.52E-06
1205.054595	1.52E-06
1227.520889	1.52E-06
1249.987182	1.52E-06
1272.453475	1.52E-06
1294.919769	1.52E-06
1317.386062	1.52E-06
1339.852356	1.52E-06
1362.318649	1.52E-06
1384.784942	1.52E-06
1407.251236	1.52E-06
1429.717529	1.52E-06
1452.183823	1.52E-06
1474.650116	1.52E-06
1497.11641	1.52E-06
1519.582703	1.52E-06
1542.048996	1.52E-06
1564.51529	1.52E-06
1586.981583	1.52E-06
1609.447877	1.52E-06
1631.91417	1.52E-06
1654.380463	1.52E-06
1676.846757	1.52E-06
1699.31305	1.52E-06
1721.780577	2.03E-06
1744.25057	3.58E-06
1766.721619	5.57E-06
1789.183509	3.73E-06
1811.645046	1.74E-06
1834.110811	1.52E-06
1856.577104	1.52E-06
1879.044631	2.03E-06
1901.516796	4.49E-06
1923.992896	8.60E-06
1946.463241	1.02968E-05
1968.92284	7.49E-06
1991.382322	4.64E-06
2013.843096	2.33E-06
2036.312008	3.42E-06
2058.781496	4.76E-06
2082.099334	4.99E-06
2101.139685	1.0053E-05
2106.297106	4.11102E-05
2114.083574	7.07568E-05
2132.48811	8.04018E-05
2150.828578	6.32076E-05
2166.094913	4.1595E-05
2185.472383	3.10226E-05
2207.920146	2.32601E-05
2230.406379	3.1613E-05
2252.880096	3.47229E-05
2275.336994	3.07872E-05
2297.83347	4.34306E-05
2319.311827	5.73631E-05
2337.941372	7.57085E-05
2355.520849	8.19589E-05
2371.446649	7.99295E-05
2374.395068	0.000102983
2381.788677	0.00013442
2384.881857	0.000146817
2390.038214	0.000167922
2392.137187	0.000191625
2392.179818	0.000209484
2392.222448	0.000227342
2392.265079	0.0002452
2392.307709	0.000263058
2392.35034	0.000280917
2392.39297	0.000298775
2392.435601	0.000316633
2392.478231	0.000334492
2392.520862	0.00035235
2392.563492	0.000370208
2392.606123	0.000388067
2394.710134	0.00041388
2396.047183	0.000546194
2396.806394	0.000436447
2396.849024	0.000454305
2396.891655	0.000472163
2396.934285	0.000490021
2398.723771	0.000506303
2399.074022	0.000530801
2399.146423	0.00056113
2399.189053	0.000578988
2401.271084	0.000595594
2402.178875	0.000619386
2403.431954	0.000645227
2403.469159	0.000660812
2407.780592	0.000684461
2408.384066	0.000724099
2417.262569	0.000761084
2425.878095	0.000636784
2425.920726	0.000654643
2425.963356	0.000672501
2427.027957	0.000690684
2427.835446	0.000601161
2427.878076	0.000619019
2428.08274	0.000704754
2428.134413	0.000726401
2429.792354	0.000565351
2429.834984	0.000583209
2431.786245	0.000545034
2433.006163	0.000521334
2437.791393	0.000493918
2447.903356	0.000452032
2450.631813	0.000469249
2461.792676	0.000495257
2466.430588	0.000513075
2472.748175	0.000535804
2477.81816	0.000577765
2478.020862	0.000555732
2488.744187	0.00044911
2489.410413	0.000514304
2490.654498	0.000488844
2490.722114	0.000422106
2491.905219	0.000537463
2491.959218	0.00046502
2492.665559	0.000380657
2495.626306	0.000337576
2516.9	5.02E-03
2526.8	5.34E-03
2536.6	5.59E-03
2546.6	5.24E-03
2556.7	4.41E-03
2566.8	3.99E-03
2577	3.63E-03
2587.3	3.81E-03
2597.6	4.79E-03
2608.1	5.71E-03
2618.6	5.66E-03
2629.3	5.62E-03
2640	5.65E-03
2645.4	5.55E-03
2656.2	5.35E-03
2667.1	4.89E-03
2678.2	4.54E-03
2689.3	4.35E-03
2694.9	4.50E-03
2706.1	4.93E-03
2717.5	5.20E-03
2728.9	5.50E-03
2734.7	5.58E-03
2746.2	5.35E-03
2757.9	5.32E-03
2769.7	4.89E-03
2775.6	4.57E-03
2787.6	4.37E-03
2799.6	4.81E-03
2805.7	5.08E-03
2817.9	5.42E-03
2824	5.40E-03
2836.4	4.52E-03
2848.9	3.39E-03
2855.1	3.17E-03
2867.8	3.39E-03
2874.1	3.49E-03
2886.9	3.42E-03
2899.8	4.45E-03
2906.3	5.00E-03
2919.4	5.28E-03
2926	5.22E-03
2939.3	4.95E-03
2946	4.89E-03
2959.4	4.52E-03
2966.2	4.46E-03
2979.8	4.93E-03
2986.7	5.14E-03
2993.6	5.17E-03
3007.5	4.71E-03
3014.5	4.38E-03
3028.6	3.61E-03
3035.7	3.42E-03
3049.9	3.29E-03
3057.1	3.32E-03
3064.4	3.66E-03
3078.9	4.28E-03
3086.3	4.27E-03
3093.6	4.25E-03
3108.5	4.67E-03
3115.9	4.88E-03
3123.4	5.00E-03
3138.6	4.90E-03
3146.2	4.56E-03
3153.8	4.60E-03
3169.3	5.46E-03
3177	5.53E-03
3184.8	5.40E-03
