115.40066348350001, 0.019960493275189662
270.65383077488286, 0.018654636634217164
433.2417933713705, 0.01776922459304325
699.4676970381333, 0.018302744081368876
910.003488203175, 0.01953822223773
1071.4708570724943, 0.020874276040593383
1207.6739310020075, 0.022152033562126975
1321.0576417600842, 0.023449657524346593
1438.7199831128055, 0.025065781880059073
1545.6857479789155, 0.02680085365279352
1674.0446658182477, 0.028985795624942187
1770.3138541977473, 0.03103643512224746
1866.583042577246, 0.03330823880824831
1962.8522309567447, 0.03583330087358389
2048.4248428496335, 0.03853863017170159
2133.9974547425213, 0.041200121683713314
2219.570066635409, 0.044469257782093936
2294.446102041686, 0.04754921378020272
2369.322137447964, 0.051048812906856485
2444.198172854241, 0.05491053151084082
2519.074208260518, 0.059008123109065995
2593.950243666795, 0.06383588449225318
2658.129702586461, 0.06846865649637676
2722.309161506127, 0.07341432046482435
2786.488620425793, 0.07867972568359237
2850.6680793454593, 0.08456417775431789
2904.1509617785146, 0.08979795230793151
2946.937267724958, 0.09373367932201211
3032.5098796178468, 0.0995360200907694
3299.924291783122, 0.0998615094891799
3578.035280435008, 0.09983896698544069
3877.539422060116, 0.09988056677442068
4177.043563685225, 0.09985872570460559
4412.368246390668, 0.09986648912838478
4617.131281991506, 0.09991404066120041
4850.927882341719, 0.09988095893781494
5139.735447480216, 0.09989048898162407
5417.846436132102, 0.09993140398371095
5717.35057775721, 0.09990955179722848
5995.461566409098, 0.09995047460741747
6316.358861007428, 0.09992932448554305
6582.2451908174735, 0.09997892473954217
6787.008226418313, 0.09994486291436146
6991.771262019152, 0.09999245176493686
7225.567862369364, 0.0999593440794902
7514.375427507861, 0.0999688816023408
7836.8355995055645, 0.09992856397671998
8466.370734816242, 0.10000032654780339
8733.785146981518, 0.1000409330255308
9011.896135633404, 0.10001835001914185
9295.426452410386, 0.09997672666063326
9739.263336722952, 0.10048535832783598
10160.692212608159, 0.10000530871326466
10457.354758961681, 0.10001511015510162
10808.920985384053, 0.10007774443246417
11087.03197403594, 0.10011873613411712
11386.536115661049, 0.10009684298336395
11664.647104312935, 0.10013784250775616
11964.151245938043, 0.10011594517897658
12242.262234589929, 0.10015695252760093
12563.15952918826, 0.10013575871375613
12829.045858998305, 0.10018546143207402
13033.808894599144, 0.1001513292418965
13238.571930199983, 0.10019901640162887
13472.368530550195, 0.10016584032224951
13761.176095688694, 0.10020722220788689
14039.287084340578, 0.1001846016637666
14338.79122596569, 0.10022634546795546
14638.295367590797, 0.10020442878606856
14909.275305251607, 0.1002133994875523
15102.832403580758, 0.10026074504067548
15290.786533274068, 0.10022603065224144
15558.200945439343, 0.10026672878015645
15836.311934091229, 0.10024409480316163
16135.816075716337, 0.10028586339628931
16413.92706436822, 0.10026322509989097
16734.824358966554, 0.10027385461996756
17055.721653564884, 0.10028448526694479
17333.83264221677, 0.10032556164934925
17633.336783841878, 0.10030362327167487
17911.447772493764, 0.10034470749297882
18210.951914118872, 0.10032276492864715
18489.06290277076, 0.10036385699034656
18809.960197369088, 0.1003426193942724
19075.846527179136, 0.10039242478857997
19280.609562779973, 0.1003582220880456
19485.372598380814, 0.10040600776002209
19719.169198731026, 0.10037276314542169
19972.321508914152, 0.10052474265257555
